x,y,u,v,p
3.47500000e+00,7.87500000e-01,1.02369139e+00,-2.72212310e-03,3.17163950e-01
3.52500000e+00,7.87500000e-01,1.02297361e+00,-2.62230533e-03,3.10437530e-01
3.57500000e+00,7.87500000e-01,1.02228223e+00,-2.52637304e-03,3.03736437e-01
3.62500000e+00,7.87500000e-01,1.02161622e+00,-2.43415830e-03,2.97059787e-01
3.67500000e+00,7.87500000e-01,1.02097462e+00,-2.34549675e-03,2.90406749e-01
3.72500000e+00,7.87500000e-01,1.02035649e+00,-2.26023056e-03,2.83776533e-01
3.77500000e+00,7.87500000e-01,1.01976095e+00,-2.17821627e-03,2.77168336e-01
3.82500000e+00,7.87500000e-01,1.01918713e+00,-2.09931214e-03,2.70581406e-01
3.87500000e+00,7.87500000e-01,1.01863422e+00,-2.02338786e-03,2.64015021e-01
3.92500000e+00,7.87500000e-01,1.01810143e+00,-1.95032381e-03,2.57468479e-01
3.97500000e+00,7.87500000e-01,1.01758800e+00,-1.87999836e-03,2.50941099e-01
4.02500000e+00,7.87500000e-01,1.01709321e+00,-1.81229616e-03,2.44432224e-01
4.07500000e+00,7.87500000e-01,1.01661636e+00,-1.74711466e-03,2.37941218e-01
4.12500000e+00,7.87500000e-01,1.01615678e+00,-1.68435168e-03,2.31467475e-01
4.17500000e+00,7.87500000e-01,1.01571383e+00,-1.62390917e-03,2.25010399e-01
4.22500000e+00,7.87500000e-01,1.01528688e+00,-1.56569730e-03,2.18569419e-01
4.27500000e+00,7.87500000e-01,1.01487535e+00,-1.50962814e-03,2.12143988e-01
4.32500000e+00,7.87500000e-01,1.01447866e+00,-1.45561402e-03,2.05733579e-01
4.37500000e+00,7.87500000e-01,1.01409627e+00,-1.40357811e-03,1.99337660e-01
4.42500000e+00,7.87500000e-01,1.01372765e+00,-1.35344285e-03,1.92955747e-01
4.47500000e+00,7.87500000e-01,1.01337229e+00,-1.30513266e-03,1.86587357e-01
4.52500000e+00,7.87500000e-01,1.01302972e+00,-1.25857759e-03,1.80232021e-01
4.57500000e+00,7.87500000e-01,1.01269945e+00,-1.21371305e-03,1.73889289e-01
4.62500000e+00,7.87500000e-01,1.01238104e+00,-1.17047461e-03,1.67558734e-01
4.67500000e+00,7.87500000e-01,1.01207406e+00,-1.12880032e-03,1.61239933e-01
4.72500000e+00,7.87500000e-01,1.01177808e+00,-1.08863035e-03,1.54932482e-01
4.77500000e+00,7.87500000e-01,1.01149271e+00,-1.04990770e-03,1.48635999e-01
4.82500000e+00,7.87500000e-01,1.01121757e+00,-1.01258027e-03,1.42350100e-01
4.87500000e+00,7.87500000e-01,1.01095228e+00,-9.76595054e-04,1.36074416e-01
4.92500000e+00,7.87500000e-01,1.01069649e+00,-9.41897422e-04,1.29808598e-01
4.97500000e+00,7.87500000e-01,1.01044985e+00,-9.08438544e-04,1.23552312e-01
5.02500000e+00,7.87500000e-01,1.01021204e+00,-8.76173868e-04,1.17305225e-01
5.07500000e+00,7.87500000e-01,1.00998274e+00,-8.45057380e-04,1.11067020e-01
5.12500000e+00,7.87500000e-01,1.00976164e+00,-8.15042963e-04,1.04837400e-01
5.17500000e+00,7.87500000e-01,1.00954846e+00,-7.86090698e-04,9.86160667e-02
5.22500000e+00,7.87500000e-01,1.00934291e+00,-7.58160377e-04,9.24027351e-02
5.27500000e+00,7.87500000e-01,1.00914474e+00,-7.31211396e-04,8.61971272e-02
5.32500000e+00,7.87500000e-01,1.00895367e+00,-7.05205918e-04,7.99989846e-02
5.37500000e+00,7.87500000e-01,1.00876947e+00,-6.80111803e-04,7.38080498e-02
5.42500000e+00,7.87500000e-01,1.00859190e+00,-6.55895560e-04,6.76240862e-02
5.47500000e+00,7.87500000e-01,1.00842073e+00,-6.32527457e-04,6.14468533e-02
5.52500000e+00,7.87500000e-01,1.00825575e+00,-6.09985153e-04,5.52761206e-02
5.57500000e+00,7.87500000e-01,1.00809676e+00,-5.88257119e-04,4.91116571e-02
5.62500000e+00,7.87500000e-01,1.00794359e+00,-5.67342437e-04,4.29532421e-02
5.67500000e+00,7.87500000e-01,1.00779608e+00,-5.47262230e-04,3.68006325e-02
5.72500000e+00,7.87500000e-01,1.00765415e+00,-5.28069295e-04,3.06535401e-02
5.77500000e+00,7.87500000e-01,1.00751783e+00,-5.09844788e-04,2.45115970e-02
5.82500000e+00,7.87500000e-01,1.00738737e+00,-4.92674552e-04,1.83742618e-02
5.87500000e+00,7.87500000e-01,1.00726332e+00,-4.76623487e-04,1.22406809e-02
5.92500000e+00,7.87500000e-01,1.00714638e+00,-4.62172053e-04,6.10947948e-03
5.97500000e+00,7.87500000e-01,1.00708977e+00,-4.54573021e-04,0.00000000e+00
2.50000000e-02,8.12500000e-01,1.00744561e+00,-2.76586015e-02,1.07776451e+00
7.50000000e-02,8.12500000e-01,1.03183890e+00,-7.57493350e-02,1.07776451e+00
1.25000000e-01,8.12500000e-01,1.06749946e+00,-1.05874213e-01,1.05003009e+00
1.75000000e-01,8.12500000e-01,1.10205677e+00,-1.19333343e-01,1.01515511e+00
2.25000000e-01,8.12500000e-01,1.12933063e+00,-1.21365188e-01,9.80584101e-01
2.75000000e-01,8.12500000e-01,1.14789338e+00,-1.16764812e-01,9.49286992e-01
3.25000000e-01,8.12500000e-01,1.15859780e+00,-1.08818163e-01,9.21815948e-01
3.75000000e-01,8.12500000e-01,1.16301383e+00,-9.95166347e-02,8.97769779e-01
4.25000000e-01,8.12500000e-01,1.16272115e+00,-8.99893618e-02,8.76515040e-01
4.75000000e-01,8.12500000e-01,1.15906447e+00,-8.08420572e-02,8.57459362e-01
5.25000000e-01,8.12500000e-01,1.15310724e+00,-7.23739267e-02,8.40123114e-01
5.75000000e-01,8.12500000e-01,1.14565711e+00,-6.47076164e-02,8.24138069e-01
6.25000000e-01,8.12500000e-01,1.13731096e+00,-5.78657837e-02,8.09226581e-01
6.75000000e-01,8.12500000e-01,1.12850008e+00,-5.18163264e-02,7.95179764e-01
7.25000000e-01,8.12500000e-01,1.11952932e+00,-4.64992232e-02,7.81839643e-01
7.75000000e-01,8.12500000e-01,1.11060885e+00,-4.18424340e-02,7.69085729e-01
8.25000000e-01,8.12500000e-01,1.10187912e+00,-3.77712140e-02,7.56825208e-01
8.75000000e-01,8.12500000e-01,1.09342997e+00,-3.42133696e-02,7.44985828e-01
9.25000000e-01,8.12500000e-01,1.08531509e+00,-3.11020424e-02,7.33510724e-01
9.75000000e-01,8.12500000e-01,1.07756269e+00,-2.83769690e-02,7.22354656e-01
1.02500000e+00,8.12500000e-01,1.07018341e+00,-2.59848257e-02,7.11481236e-01
1.07500000e+00,8.12500000e-01,1.06317608e+00,-2.38790464e-02,7.00860858e-01
1.12500000e+00,8.12500000e-01,1.05653176e+00,-2.20193513e-02,6.90469159e-01
1.17500000e+00,8.12500000e-01,1.05023674e+00,-2.03711387e-02,6.80285863e-01
1.22500000e+00,8.12500000e-01,1.04427451e+00,-1.89048282e-02,6.70293898e-01
1.27500000e+00,8.12500000e-01,1.03862722e+00,-1.75952241e-02,6.60478726e-01
1.32500000e+00,8.12500000e-01,1.03327662e+00,-1.64209032e-02,6.50827830e-01
1.37500000e+00,8.12500000e-01,1.02820467e+00,-1.53636825e-02,6.41330316e-01
1.42500000e+00,8.12500000e-01,1.02339395e+00,-1.44081272e-02,6.31976611e-01
1.47500000e+00,8.12500000e-01,1.01882789e+00,-1.35411280e-02,6.22758214e-01
1.52500000e+00,8.12500000e-01,1.01449090e+00,-1.27515478e-02,6.13667525e-01
1.57500000e+00,8.12500000e-01,1.01036839e+00,-1.20298967e-02,6.04697681e-01
1.62500000e+00,8.12500000e-01,1.00644681e+00,-1.13680834e-02,5.95842449e-01
1.67500000e+00,8.12500000e-01,1.00271359e+00,-1.07591853e-02,5.87096141e-01
1.72500000e+00,8.12500000e-01,9.99157137e-01,-1.01972631e-02,5.78453513e-01
1.77500000e+00,8.12500000e-01,9.95766700e-01,-9.67720946e-03,5.69909734e-01
1.82500000e+00,8.12500000e-01,9.92532371e-01,-9.19461077e-03,5.61460311e-01
1.87500000e+00,8.12500000e-01,9.89444993e-01,-8.74564602e-03,5.53101068e-01
1.92500000e+00,8.12500000e-01,9.86496106e-01,-8.32699147e-03,5.44828100e-01
1.97500000e+00,8.12500000e-01,9.83677882e-01,-7.93574645e-03,5.36637743e-01
2.02500000e+00,8.12500000e-01,9.80983074e-01,-7.56936892e-03,5.28526563e-01
2.07500000e+00,8.12500000e-01,9.78404961e-01,-7.22562463e-03,5.20491307e-01
2.12500000e+00,8.12500000e-01,9.75937302e-01,-6.90254204e-03,5.12528934e-01
2.17500000e+00,8.12500000e-01,9.73574301e-01,-6.59837542e-03,5.04636538e-01
2.22500000e+00,8.12500000e-01,9.71310554e-01,-6.31157376e-03,4.96811378e-01
2.27500000e+00,8.12500000e-01,9.69141027e-01,-6.04075370e-03,4.89050859e-01
2.32500000e+00,8.12500000e-01,9.67061018e-01,-5.78467872e-03,4.81352504e-01
2.37500000e+00,8.12500000e-01,9.65066129e-01,-5.54223994e-03,4.73713965e-01
2.42500000e+00,8.12500000e-01,9.63152244e-01,-5.31243920e-03,4.66132997e-01
2.47500000e+00,8.12500000e-01,9.61315501e-01,-5.09437680e-03,4.58607465e-01
2.52500000e+00,8.12500000e-01,9.59552276e-01,-4.88723670e-03,4.51135337e-01
2.57500000e+00,8.12500000e-01,9.57859164e-01,-4.69027992e-03,4.43714645e-01
2.62500000e+00,8.12500000e-01,9.56232955e-01,-4.50283427e-03,4.36343536e-01
2.67500000e+00,8.12500000e-01,9.54670627e-01,-4.32428796e-03,4.29020215e-01
2.72500000e+00,8.12500000e-01,9.53169327e-01,-4.15408096e-03,4.21742973e-01
2.77500000e+00,8.12500000e-01,9.51726362e-01,-3.99170295e-03,4.14510169e-01
2.82500000e+00,8.12500000e-01,9.50339184e-01,-3.83668410e-03,4.07320224e-01
2.87500000e+00,8.12500000e-01,9.49005382e-01,-3.68859116e-03,4.00171638e-01
2.92500000e+00,8.12500000e-01,9.47722673e-01,-3.54702921e-03,3.93062944e-01
2.97500000e+00,8.12500000e-01,9.46488892e-01,-3.41162820e-03,3.85992757e-01
3.02500000e+00,8.12500000e-01,9.45301988e-01,-3.28205051e-03,3.78959725e-01
3.07500000e+00,8.12500000e-01,9.44160006e-01,-3.15798289e-03,3.71962547e-01
3.12500000e+00,8.12500000e-01,9.43061090e-01,-3.03913036e-03,3.64999996e-01
3.17500000e+00,8.12500000e-01,9.42003479e-01,-2.92522569e-03,3.58070865e-01
3.22500000e+00,8.12500000e-01,9.40985492e-01,-2.81601589e-03,3.51174002e-01
3.27500000e+00,8.12500000e-01,9.40005527e-01,-2.71126187e-03,3.44308292e-01
3.32500000e+00,8.12500000e-01,9.39062063e-01,-2.61074752e-03,3.37472666e-01
3.37500000e+00,8.12500000e-01,9.38153641e-01,-2.51427183e-03,3.30666076e-01
3.42500000e+00,8.12500000e-01,9.37278873e-01,-2.42163737e-03,3.23887553e-01
3.47500000e+00,8.12500000e-01,9.36436437e-01,-2.33266651e-03,3.17136113e-01
3.52500000e+00,8.12500000e-01,9.35625061e-01,-2.24718727e-03,3.10410828e-01
3.57500000e+00,8.12500000e-01,9.34843536e-01,-2.16503783e-03,3.03710818e-01
3.62500000e+00,8.12500000e-01,9.34090707e-01,-2.08607690e-03,2.97035204e-01
3.67500000e+00,8.12500000e-01,9.33365461e-01,-2.01016055e-03,2.90383160e-01
3.72500000e+00,8.12500000e-01,9.32666743e-01,-1.93715002e-03,2.83753878e-01
3.77500000e+00,8.12500000e-01,9.31993538e-01,-1.86692309e-03,2.77146579e-01
3.82500000e+00,8.12500000e-01,9.31344873e-01,-1.79936290e-03,2.70560504e-01
3.87500000e+00,8.12500000e-01,9.30719813e-01,-1.73435377e-03,2.63994939e-01
3.92500000e+00,8.12500000e-01,9.30117468e-01,-1.67179075e-03,2.57449182e-01
3.97500000e+00,8.12500000e-01,9.29536982e-01,-1.61157167e-03,2.50922550e-01
4.02500000e+00,8.12500000e-01,9.28977534e-01,-1.55359862e-03,2.44414388e-01
4.07500000e+00,8.12500000e-01,9.28438334e-01,-1.49778232e-03,2.37924068e-01
4.12500000e+00,8.12500000e-01,9.27918626e-01,-1.44403514e-03,2.31450981e-01
4.17500000e+00,8.12500000e-01,9.27417684e-01,-1.39227348e-03,2.24994535e-01
4.22500000e+00,8.12500000e-01,9.26934809e-01,-1.34242176e-03,2.18554156e-01
4.27500000e+00,8.12500000e-01,9.26469329e-01,-1.29440068e-03,2.12129308e-01
4.32500000e+00,8.12500000e-01,9.26020605e-01,-1.24813750e-03,2.05719445e-01
4.37500000e+00,8.12500000e-01,9.25588018e-01,-1.20356667e-03,1.99324062e-01
4.42500000e+00,8.12500000e-01,9.25170971e-01,-1.16062333e-03,1.92942656e-01
4.47500000e+00,8.12500000e-01,9.24768898e-01,-1.11923971e-03,1.86574756e-01
4.52500000e+00,8.12500000e-01,9.24381250e-01,-1.07935773e-03,1.80219886e-01
4.57500000e+00,8.12500000e-01,9.24007497e-01,-1.04092222e-03,1.73877606e-01
4.62500000e+00,8.12500000e-01,9.23647133e-01,-1.00387768e-03,1.67547485e-01
4.67500000e+00,8.12500000e-01,9.23299670e-01,-9.68171669e-04,1.61229100e-01
4.72500000e+00,8.12500000e-01,9.22964636e-01,-9.33753533e-04,1.54922050e-01
4.77500000e+00,8.12500000e-01,9.22641578e-01,-9.00573977e-04,1.48625950e-01
4.82500000e+00,8.12500000e-01,9.22330067e-01,-8.68587870e-04,1.42340422e-01
4.87500000e+00,8.12500000e-01,9.22029688e-01,-8.37751008e-04,1.36065095e-01
4.92500000e+00,8.12500000e-01,9.21740037e-01,-8.08017110e-04,1.29799620e-01
4.97500000e+00,8.12500000e-01,9.21460726e-01,-7.79343343e-04,1.23543663e-01
5.02500000e+00,8.12500000e-01,9.21191387e-01,-7.51692538e-04,1.17296893e-01
5.07500000e+00,8.12500000e-01,9.20931661e-01,-7.25025464e-04,1.11058996e-01
5.12500000e+00,8.12500000e-01,9.20681204e-01,-6.99302967e-04,1.04829669e-01
5.17500000e+00,8.12500000e-01,9.20439691e-01,-6.74489131e-04,9.86086237e-02
5.22500000e+00,8.12500000e-01,9.20206809e-01,-6.50550846e-04,9.23955670e-02
5.27500000e+00,8.12500000e-01,9.19982254e-01,-6.27453775e-04,8.61902300e-02
5.32500000e+00,8.12500000e-01,9.19765734e-01,-6.05167908e-04,7.99923454e-02
5.37500000e+00,8.12500000e-01,9.19556968e-01,-5.83664683e-04,7.38016691e-02
5.42500000e+00,8.12500000e-01,9.19355689e-01,-5.62916690e-04,6.76179531e-02
5.47500000e+00,8.12500000e-01,9.19161641e-01,-5.42898237e-04,6.14409698e-02
5.52500000e+00,8.12500000e-01,9.18974582e-01,-5.23594887e-04,5.52704835e-02
5.57500000e+00,8.12500000e-01,9.18794279e-01,-5.05001572e-04,4.91062776e-02
5.62500000e+00,8.12500000e-01,9.18620513e-01,-4.87128531e-04,4.29481310e-02
5.67500000e+00,8.12500000e-01,9.18453098e-01,-4.70015285e-04,3.67958163e-02
5.72500000e+00,8.12500000e-01,9.18291900e-01,-4.53752527e-04,3.06490689e-02
5.77500000e+00,8.12500000e-01,9.18136898e-01,-4.38500886e-04,2.45075407e-02
5.82500000e+00,8.12500000e-01,9.17988313e-01,-4.24494223e-04,1.83707071e-02
5.87500000e+00,8.12500000e-01,9.17846785e-01,-4.12013848e-04,1.22376458e-02
5.92500000e+00,8.12500000e-01,9.17713253e-01,-4.01541997e-04,6.10674883e-03
5.97500000e+00,8.12500000e-01,9.17648608e-01,-3.96281108e-04,0.00000000e+00
2.50000000e-02,8.37500000e-01,1.01110259e+00,-3.69327054e-02,1.10303232e+00
7.50000000e-02,8.37500000e-01,1.04363342e+00,-9.49372956e-02,1.10303232e+00
1.25000000e-01,8.37500000e-01,1.08519559e+00,-1.25297626e-01,1.06522347e+00
1.75000000e-01,8.37500000e-01,1.11932966e+00,-1.34255620e-01,1.02182155e+00
2.25000000e-01,8.37500000e-01,1.14077489e+00,-1.30802459e-01,9.81762431e-01
2.75000000e-01,8.37500000e-01,1.15033892e+00,-1.21390936e-01,9.47471679e-01
3.25000000e-01,8.37500000e-01,1.15074279e+00,-1.09746184e-01,9.18600688e-01
3.75000000e-01,8.37500000e-01,1.14475734e+00,-9.78039035e-02,8.94056918e-01
4.25000000e-01,8.37500000e-01,1.13463407e+00,-8.64941208e-02,8.72779787e-01
4.75000000e-01,8.37500000e-01,1.12204446e+00,-7.62141577e-02,8.53935610e-01
5.25000000e-01,8.37500000e-01,1.10817085e+00,-6.70864043e-02,8.36913391e-01
5.75000000e-01,8.37500000e-01,1.09382073e+00,-5.90950179e-02,8.21274692e-01
6.25000000e-01,8.37500000e-01,1.07952701e+00,-5.21584441e-02,8.06705155e-01
6.75000000e-01,8.37500000e-01,1.06562674e+00,-4.61681001e-02,7.92977623e-01
7.25000000e-01,8.37500000e-01,1.05232041e+00,-4.10089070e-02,7.79926079e-01
7.75000000e-01,8.37500000e-01,1.03971514e+00,-3.65698786e-02,7.67427641e-01
8.25000000e-01,8.37500000e-01,1.02785573e+00,-3.27492012e-02,7.55390182e-01
8.75000000e-01,8.37500000e-01,1.01674661e+00,-2.94562501e-02,7.43743705e-01
9.25000000e-01,8.37500000e-01,1.00636702e+00,-2.66119249e-02,7.32434333e-01
9.75000000e-01,8.37500000e-01,9.96681456e-01,-2.41481034e-02,7.21420019e-01
1.02500000e+00,8.37500000e-01,9.87646655e-01,-2.20066578e-02,7.10667502e-01
1.07500000e+00,8.37500000e-01,9.79216198e-01,-2.01383225e-02,7.00150083e-01
1.12500000e+00,8.37500000e-01,9.71343430e-01,-1.85015383e-02,6.89846025e-01
1.17500000e+00,8.37500000e-01,9.63983262e-01,-1.70613587e-02,6.79737366e-01
1.22500000e+00,8.37500000e-01,9.57093188e-01,-1.57884590e-02,6.69809039e-01
1.27500000e+00,8.37500000e-01,9.50633804e-01,-1.46582595e-02,6.60048235e-01
1.32500000e+00,8.37500000e-01,9.44568990e-01,-1.36501634e-02,6.50443898e-01
1.37500000e+00,8.37500000e-01,9.38865896e-01,-1.27469049e-02,6.40986379e-01
1.42500000e+00,8.37500000e-01,9.33494793e-01,-1.19339970e-02,6.31667145e-01
1.47500000e+00,8.37500000e-01,9.28428862e-01,-1.11992654e-02,6.22478570e-01
1.52500000e+00,8.37500000e-01,9.23643952e-01,-1.05324578e-02,6.13413786e-01
1.57500000e+00,8.37500000e-01,9.19118332e-01,-9.92491797e-03,6.04466539e-01
1.62500000e+00,8.37500000e-01,9.14832435e-01,-9.36932073e-03,5.95631107e-01
1.67500000e+00,8.37500000e-01,9.10768640e-01,-8.85944226e-03,5.86902217e-01
1.72500000e+00,8.37500000e-01,9.06911045e-01,-8.38997928e-03,5.78274984e-01
1.77500000e+00,8.37500000e-01,9.03245285e-01,-7.95639524e-03,5.69744874e-01
1.82500000e+00,8.37500000e-01,8.99758354e-01,-7.55479575e-03,5.61307634e-01
1.87500000e+00,8.37500000e-01,8.96438447e-01,-7.18182301e-03,5.52959299e-01
1.92500000e+00,8.37500000e-01,8.93274834e-01,-6.83457006e-03,5.44696131e-01
1.97500000e+00,8.37500000e-01,8.90257731e-01,-6.51051013e-03,5.36514619e-01
2.02500000e+00,8.37500000e-01,8.87378199e-01,-6.20743887e-03,5.28411443e-01
2.07500000e+00,8.37500000e-01,8.84628050e-01,-5.92342630e-03,5.20383464e-01
2.12500000e+00,8.37500000e-01,8.81999768e-01,-5.65677232e-03,5.12427718e-01
2.17500000e+00,8.37500000e-01,8.79486438e-01,-5.40597809e-03,5.04541382e-01
2.22500000e+00,8.37500000e-01,8.77081681e-01,-5.16971696e-03,4.96721781e-01
2.27500000e+00,8.37500000e-01,8.74779605e-01,-4.94680564e-03,4.88966372e-01
2.32500000e+00,8.37500000e-01,8.72574749e-01,-4.73619229e-03,4.81272726e-01
2.37500000e+00,8.37500000e-01,8.70462047e-01,-4.53693293e-03,4.73638541e-01
2.42500000e+00,8.37500000e-01,8.68436792e-01,-4.34818029e-03,4.66061604e-01
2.47500000e+00,8.37500000e-01,8.66494594e-01,-4.16917144e-03,4.58539817e-01
2.52500000e+00,8.37500000e-01,8.64631361e-01,-3.99921718e-03,4.51071160e-01
2.57500000e+00,8.37500000e-01,8.62843266e-01,-3.83769528e-03,4.43653710e-01
2.62500000e+00,8.37500000e-01,8.61126725e-01,-3.68404124e-03,4.36285623e-01
2.67500000e+00,8.37500000e-01,8.59478380e-01,-3.53773961e-03,4.28965129e-01
2.72500000e+00,8.37500000e-01,8.57895075e-01,-3.39832232e-03,4.21690533e-01
2.77500000e+00,8.37500000e-01,8.56373842e-01,-3.26536168e-03,4.14460213e-01
2.82500000e+00,8.37500000e-01,8.54911890e-01,-3.13846209e-03,4.07272604e-01
2.87500000e+00,8.37500000e-01,8.53506582e-01,-3.01726244e-03,4.00126204e-01
2.92500000e+00,8.37500000e-01,8.52155432e-01,-2.90143271e-03,3.93019580e-01
2.97500000e+00,8.37500000e-01,8.50856091e-01,-2.79066619e-03,3.85951331e-01
3.02500000e+00,8.37500000e-01,8.49606338e-01,-2.68468211e-03,3.78920135e-01
3.07500000e+00,8.37500000e-01,8.48404066e-01,-2.58322338e-03,3.71924698e-01
3.12500000e+00,8.37500000e-01,8.47247278e-01,-2.48604143e-03,3.64963788e-01
3.17500000e+00,8.37500000e-01,8.46134084e-01,-2.39291294e-03,3.58036215e-01
3.22500000e+00,8.37500000e-01,8.45062681e-01,-2.30363377e-03,3.51140815e-01
3.27500000e+00,8.37500000e-01,8.44031359e-01,-2.21800138e-03,3.44276507e-01
3.32500000e+00,8.37500000e-01,8.43038493e-01,-2.13584123e-03,3.37442202e-01
3.37500000e+00,8.37500000e-01,8.42082533e-01,-2.05698715e-03,3.30636884e-01
3.42500000e+00,8.37500000e-01,8.41162003e-01,-1.98127363e-03,3.23859552e-01
3.47500000e+00,8.37500000e-01,8.40275496e-01,-1.90855481e-03,3.17109254e-01
3.52500000e+00,8.37500000e-01,8.39421669e-01,-1.83869351e-03,3.10385059e-01
3.57500000e+00,8.37500000e-01,8.38599239e-01,-1.77155509e-03,3.03686079e-01
3.62500000e+00,8.37500000e-01,8.37806982e-01,-1.70702013e-03,2.97011457e-01
3.67500000e+00,8.37500000e-01,8.37043728e-01,-1.64497336e-03,2.90360351e-01
3.72500000e+00,8.37500000e-01,8.36308360e-01,-1.58529838e-03,2.83731970e-01
3.77500000e+00,8.37500000e-01,8.35599809e-01,-1.52789697e-03,2.77125527e-01
3.82500000e+00,8.37500000e-01,8.34917047e-01,-1.47267544e-03,2.70540277e-01
3.87500000e+00,8.37500000e-01,8.34259095e-01,-1.41953743e-03,2.63975496e-01
3.92500000e+00,8.37500000e-01,8.33625011e-01,-1.36839471e-03,2.57430488e-01
3.97500000e+00,8.37500000e-01,8.33013898e-01,-1.31916517e-03,2.50904576e-01
4.02500000e+00,8.37500000e-01,8.32424892e-01,-1.27177140e-03,2.44397104e-01
4.07500000e+00,8.37500000e-01,8.31857162e-01,-1.22613948e-03,2.37907442e-01
4.12500000e+00,8.37500000e-01,8.31309914e-01,-1.18219600e-03,2.31434987e-01
4.17500000e+00,8.37500000e-01,8.30782385e-01,-1.13987449e-03,2.24979143e-01
4.22500000e+00,8.37500000e-01,8.30273843e-01,-1.09911171e-03,2.18539351e-01
4.27500000e+00,8.37500000e-01,8.29783583e-01,-1.05984346e-03,2.12115052e-01
4.32500000e+00,8.37500000e-01,8.29310932e-01,-1.02200871e-03,2.05705729e-01
4.37500000e+00,8.37500000e-01,8.28855241e-01,-9.85557096e-04,1.99310854e-01
4.42500000e+00,8.37500000e-01,8.28415887e-01,-9.50434055e-04,1.92929946e-01
4.47500000e+00,8.37500000e-01,8.27992274e-01,-9.16584865e-04,1.86562514e-01
4.52500000e+00,8.37500000e-01,8.27583824e-01,-8.83962195e-04,1.80208099e-01
4.57500000e+00,8.37500000e-01,8.27189984e-01,-8.52520870e-04,1.73866254e-01
4.62500000e+00,8.37500000e-01,8.26810221e-01,-8.22214769e-04,1.67536551e-01
4.67500000e+00,8.37500000e-01,8.26444023e-01,-7.93001958e-04,1.61218571e-01
4.72500000e+00,8.37500000e-01,8.26090897e-01,-7.64842423e-04,1.54911908e-01
4.77500000e+00,8.37500000e-01,8.25750366e-01,-7.37694899e-04,1.48616181e-01
4.82500000e+00,8.37500000e-01,8.25421981e-01,-7.11521579e-04,1.42331011e-01
4.87500000e+00,8.37500000e-01,8.25105305e-01,-6.86287901e-04,1.36056031e-01
4.92500000e+00,8.37500000e-01,8.24799916e-01,-6.61956465e-04,1.29790888e-01
4.97500000e+00,8.37500000e-01,8.24505406e-01,-6.38492043e-04,1.23535248e-01
5.02500000e+00,8.37500000e-01,8.24221386e-01,-6.15863547e-04,1.17288788e-01
5.07500000e+00,8.37500000e-01,8.23947480e-01,-5.94040234e-04,1.11051188e-01
5.12500000e+00,8.37500000e-01,8.23683330e-01,-5.72989559e-04,1.04822151e-01
5.17500000e+00,8.37500000e-01,8.23428590e-01,-5.52681869e-04,9.86013799e-02
5.22500000e+00,8.37500000e-01,8.23182932e-01,-5.33089892e-04,9.23885943e-02
5.27500000e+00,8.37500000e-01,8.22946037e-01,-5.14187735e-04,8.61835138e-02
5.32500000e+00,8.37500000e-01,8.22717596e-01,-4.95950876e-04,7.99858864e-02
5.37500000e+00,8.37500000e-01,8.22497313e-01,-4.78357106e-04,7.37954552e-02
5.42500000e+00,8.37500000e-01,8.22284908e-01,-4.61382635e-04,6.76119869e-02
5.47500000e+00,8.37500000e-01,8.22080109e-01,-4.45009087e-04,6.14352394e-02
5.52500000e+00,8.37500000e-01,8.21882654e-01,-4.29226514e-04,5.52649962e-02
5.57500000e+00,8.37500000e-01,8.21692293e-01,-4.14036925e-04,4.91010345e-02
5.62500000e+00,8.37500000e-01,8.21508784e-01,-3.99457162e-04,4.29431493e-02
5.67500000e+00,8.37500000e-01,8.21331903e-01,-3.85540384e-04,3.67911250e-02
5.72500000e+00,8.37500000e-01,8.21161465e-01,-3.72408645e-04,3.06447231e-02
5.77500000e+00,8.37500000e-01,8.20997377e-01,-3.60296752e-04,2.45036441e-02
5.82500000e+00,8.37500000e-01,8.20839783e-01,-3.49607103e-04,1.83674032e-02
5.87500000e+00,8.37500000e-01,8.20689339e-01,-3.40913141e-04,1.22350994e-02
